,American Athletic Conference,ACC,Big Ten Conference,Big 12,Big 8 Conference,Big East Conference,Border Conference,Conference USA,Ivy League,Mid-American Conference,Missouri Valley Conference,Mountain West Conference,Pac-12 Conference,Pacific Coast Conference,Sun Belt Conference,SEC,Skyline Conference,Southwest Conference,Western Athletic Conference,A-10,ASUN,Southern States Conference,Big 4 Conference,,Big Sky,Big South,Big West,CAA,CCAA,Carolinas Conference,Dixie,Gulf Coast Conference,Mid-South Conference,Gulf Star Conference,Indiana Collegiate Conference,Indiana IAA,IIAC,Kansas Collegiate Athletic Conference,Kentucky IAC,Lone Star,Mid-Continent (MCC),Michigan IAA,Maryland IFA,Middle Atlantic,Far Western,Ohio Athletic,Ohio Valley (OVC),Presidents Athletic Conf (PAC),Rocky Mountain Athletic,South Atlantic Intercollegiate Athletic,Southern California Intercollegiate Athletic,Southland,Texas Intercollegiate Athletic,Western Interstate University Football Association,West Virginia Intercollegiate Athletic,Yankee,PROTO-Ivy League
1908,[],[],"['Indiana', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan']",[],"['Iowa State', 'Kansas', 'Missouri', 'Nebraska', 'Drake', 'Iowa', 'Washington  in St. Louis']",[],[],[],[],[],"['Iowa State', 'Kansas', 'Missouri', 'Nebraska', 'Washington  in St. Louis']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Butler', 'DePauw', 'Franklin', 'Hanover', 'Indiana', 'Purdue', 'Wabash', 'Rose Polytechnic Institute']","['Illinois State', 'Bradley', 'Illinois', 'Illinois Wesleyan', 'Knox', 'Lombard', 'Millikin', 'Monmouth']",['Kansas State'],[],[],[],"['Albion', 'Alma', 'Kalamazoo', 'Hillsdale', 'Michigan State', 'Adrian', 'Olivet', 'Eastern Michigan']","['Baltimore City', 'Johns Hopkins', 'Maryland,  Park', 'Washington']",[],[],"['Heidelberg', 'Case Institute of Technology', 'Kenyon', 'Oberlin', 'Ohio State', 'Western Reserve', 'The  Wooster', 'Denison', 'Ohio Wesleyan']",[],[],[],[],[],[],[],"['Kansas', 'Nebraska', 'Missouri', 'Iowa']",[],[],[]
1909,[],[],"['Indiana', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan']",[],"['Iowa State', 'Kansas', 'Missouri', 'Nebraska', 'Drake', 'Iowa', 'Washington  in St. Louis']",[],[],[],[],[],"['Iowa State', 'Kansas', 'Missouri', 'Nebraska', 'Washington  in St. Louis']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Butler', 'DePauw', 'Franklin', 'Hanover', 'Indiana', 'Purdue', 'Wabash', 'Rose Polytechnic Institute']","['Illinois State', 'Bradley', 'Illinois', 'Illinois Wesleyan', 'Knox', 'Lombard', 'Millikin', 'Monmouth']",['Kansas State'],[],[],[],"['Albion', 'Alma', 'Kalamazoo', 'Hillsdale', 'Michigan State', 'Adrian', 'Olivet', 'Eastern Michigan']","['Baltimore City', 'Johns Hopkins', 'Maryland,  Park', 'Washington']",[],[],"['Heidelberg', 'Case Institute of Technology', 'Kenyon', 'Oberlin', 'Ohio State', 'Western Reserve', 'The  Wooster', 'Denison', 'Ohio Wesleyan', 'Wittenberg']",[],[],"['Colorado Boulder', 'Colorado State']",[],[],[],"['Austin', 'Texas Christian', 'Texas', 'Texas A&M', 'Baylor', 'Trinity', 'Rice', 'Southwestern']","['Kansas', 'Nebraska', 'Missouri', 'Iowa']",[],[],[]
1910,[],[],"['Indiana', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan']",[],"['Iowa State', 'Kansas', 'Missouri', 'Nebraska', 'Drake', 'Iowa', 'Washington  in St. Louis']",[],[],[],[],[],"['Iowa State', 'Kansas', 'Missouri', 'Nebraska', 'Washington  in St. Louis']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Butler', 'DePauw', 'Franklin', 'Hanover', 'Indiana', 'Purdue', 'Wabash', 'Rose Polytechnic Institute']","['Illinois State', 'Bradley', 'Eureka', 'Hedding', 'Illinois', 'Illinois Wesleyan', 'Knox', 'Lincoln', 'Lombard', 'Millikin', 'Monmouth', 'Shurtleff', 'William & Vashti']",['Kansas State'],[],[],[],"['Albion', 'Alma', 'Kalamazoo', 'Hillsdale', 'Michigan State', 'Adrian', 'Olivet', 'Eastern Michigan']","['Baltimore City', 'Johns Hopkins', 'Maryland,  Park', 'Washington']",[],[],"['Heidelberg', 'Case Institute of Technology', 'Cincinnati', 'Kenyon', 'Oberlin', 'Ohio State', 'Ohio', 'Western Reserve', 'The  Wooster', 'Denison', 'Ohio Wesleyan', 'Wittenberg']",[],[],"['Colorado Boulder', 'Colorado State', 'Denver', 'Utah']",[],[],[],"['Austin', 'Texas Christian', 'Texas', 'Texas A&M', 'Baylor', 'Trinity', 'Rice', 'Southwestern']","['Kansas', 'Nebraska', 'Missouri', 'Iowa']",[],[],[]
1911,[],[],"['Indiana', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan']",[],"['Iowa State', 'Kansas', 'Missouri', 'Nebraska', 'Drake', 'Washington  in St. Louis']",[],[],[],[],[],"['Iowa State', 'Kansas', 'Missouri', 'Nebraska', 'Washington  in St. Louis']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Butler', 'DePauw', 'Franklin', 'Hanover', 'Indiana', 'Purdue', 'Wabash', 'Rose Polytechnic Institute']","['Illinois State', 'Bradley', 'Eureka', 'Hedding', 'Illinois', 'Illinois Wesleyan', 'Knox', 'Lincoln', 'Lombard', 'Millikin', 'Monmouth', 'Shurtleff', 'William & Vashti']",['Kansas State'],[],[],[],"['Albion', 'Alma', 'Kalamazoo', 'Hillsdale', 'Michigan State', 'Adrian', 'Olivet', 'Eastern Michigan']","['Baltimore City', 'Johns Hopkins', 'Maryland,  Park', 'Washington']",[],[],"['Heidelberg', 'Case Institute of Technology', 'Cincinnati', 'Kenyon', 'Miami (OH)', 'Oberlin', 'Ohio State', 'Ohio', 'Western Reserve', 'The  Wooster', 'Denison', 'Ohio Wesleyan', 'Wittenberg']",[],[],"['Colorado Boulder', 'Colorado State', 'Denver', 'Utah']","['Georgetown', 'Johns Hopkins', 'North Carolina', 'NC State', 'Richmond', 'Virginia', 'Virginia Polytechnic Institute', 'Washington and Lee']",[],[],"['Austin', 'Texas Christian', 'Texas', 'Texas A&M', 'Baylor', 'Trinity', 'Rice', 'Southwestern']","['Kansas', 'Nebraska', 'Missouri', 'Iowa']",[],[],[]
1912,[],[],"['Indiana', 'Ohio State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan']",[],"['Iowa State', 'Kansas', 'Missouri', 'Nebraska', 'Drake', 'Washington  in St. Louis']",[],[],[],[],[],"['Iowa State', 'Kansas', 'Missouri', 'Nebraska', 'Washington  in St. Louis']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Butler', 'DePauw', 'Franklin', 'Hanover', 'Indiana', 'Purdue', 'Wabash', 'Rose Polytechnic Institute']","['Eastern Illinois', 'Illinois State', 'Augustana', 'Bradley', 'Carthage', 'Eureka', 'Hedding', 'Illinois', 'Illinois Wesleyan', 'Knox', 'Lincoln', 'Lombard', 'McKendree', 'Millikin', 'Monmouth', 'Shurtleff', 'William & Vashti']",['Kansas State'],[],[],[],"['Albion', 'Alma', 'Kalamazoo', 'Hillsdale', 'Michigan State', 'Adrian', 'Olivet', 'Eastern Michigan']","['Baltimore City', 'Johns Hopkins', 'Maryland,  Park', 'Washington']",[],[],"['Heidelberg', 'Case Institute of Technology', 'Cincinnati', 'Kenyon', 'Miami (OH)', 'Oberlin', 'Ohio State', 'Ohio', 'Western Reserve', 'The  Wooster', 'Denison', 'Ohio Wesleyan', 'Wittenberg']",[],[],"['Colorado Boulder', 'Colorado State', 'Denver', 'Utah']","['Georgetown', 'Johns Hopkins', 'North Carolina', 'NC State', 'Richmond', 'Virginia', 'Virginia Polytechnic Institute', 'Washington and Lee']",[],[],"['Austin', 'Texas Christian', 'Texas', 'Texas A&M', 'Baylor', 'Trinity', 'Rice', 'Southwestern']","['Kansas', 'Nebraska', 'Missouri', 'Iowa']",[],[],[]
1913,[],[],"['Indiana', 'Ohio State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan']",[],"['Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Drake', 'Washington  in St. Louis']",[],[],[],[],[],"['Iowa State', 'Kansas State', 'Kansas', 'Missouri', 'Nebraska', 'Washington  in St. Louis']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Butler', 'DePauw', 'Franklin', 'Hanover', 'Indiana', 'Purdue', 'Wabash', 'Rose Polytechnic Institute']","['Eastern Illinois', 'Illinois State', 'Augustana', 'Bradley', 'Carthage', 'Eureka', 'Hedding', 'Illinois', 'Illinois Wesleyan', 'Knox', 'Lincoln', 'Lombard', 'McKendree', 'Millikin', 'Monmouth', 'Shurtleff', 'Southern Illinois  Carbondale', 'William & Vashti']",['Kansas State'],[],[],[],"['Albion', 'Alma', 'Kalamazoo', 'Hillsdale', 'Michigan State', 'Adrian', 'Olivet', 'Eastern Michigan']","['Baltimore City', 'Johns Hopkins', 'Maryland,  Park', 'Washington']",[],[],"['Heidelberg', 'Case Institute of Technology', 'Cincinnati', 'Kenyon', 'Miami (OH)', 'Oberlin', 'Ohio State', 'Ohio', 'Western Reserve', 'The  Wooster', 'Denison', 'Ohio Wesleyan', 'Wittenberg']",[],[],"['Colorado Boulder', 'Colorado State', 'Denver', 'Utah']","['Georgetown', 'Johns Hopkins', 'North Carolina', 'NC State', 'Richmond', 'Virginia', 'Virginia Polytechnic Institute', 'Washington and Lee']",[],[],"['Austin', 'Texas Christian', 'Texas', 'Texas A&M', 'Baylor', 'Trinity', 'Rice', 'Southwestern']","['Kansas', 'Nebraska', 'Missouri', 'Iowa']",[],[],[]
1914,[],[],"['Indiana', 'Ohio State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan']",[],"['Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Drake', 'Washington  in St. Louis']",[],[],[],[],[],"['Iowa State', 'Kansas State', 'Kansas', 'Missouri', 'Nebraska', 'Washington  in St. Louis']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Butler', 'DePauw', 'Franklin', 'Hanover', 'Indiana', 'Purdue', 'Wabash', 'Rose Polytechnic Institute']","['Eastern Illinois', 'Illinois State', 'Western Illinois', 'Augustana', 'Blackburn', 'Bradley', 'Carthage', 'Eureka', 'Hedding', 'Illinois', 'Illinois Wesleyan', 'Knox', 'Lincoln', 'Lombard', 'McKendree', 'Millikin', 'Monmouth', 'Shurtleff', 'Southern Illinois  Carbondale', 'William & Vashti']",['Kansas State'],[],[],[],"['Albion', 'Alma', 'Kalamazoo', 'Hillsdale', 'Michigan State', 'Adrian', 'Olivet', 'Eastern Michigan']","['Baltimore City', 'Johns Hopkins', 'Maryland,  Park', 'Washington']",[],[],"['Heidelberg', 'Mount Union', 'Case Institute of Technology', 'Cincinnati', 'Kenyon', 'Miami (OH)', 'Oberlin', 'Ohio State', 'Ohio', 'Western Reserve', 'The  Wooster', 'Denison', 'Ohio Wesleyan', 'Wittenberg']",[],[],"['Colorado Boulder', 'Colorado State', 'Denver', 'Utah']","['Georgetown', 'Johns Hopkins', 'North Carolina', 'NC State', 'Richmond', 'Virginia', 'Virginia Polytechnic Institute', 'Washington and Lee']",[],[],"['Austin', 'Texas Christian', 'Texas', 'Texas A&M', 'Baylor', 'Trinity', 'Rice', 'Texas at El Paso', 'Southwestern']","['Kansas', 'Nebraska', 'Missouri', 'Iowa']",[],[],[]
1915,[],[],"['Indiana', 'Ohio State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan']",[],"['Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Drake', 'Washington  in St. Louis']",[],[],[],[],[],"['Iowa State', 'Kansas State', 'Kansas', 'Missouri', 'Nebraska', 'Washington  in St. Louis']",[],[],"['California', 'Oregon', 'Oregon State', 'Washington']",[],[],[],"['Oklahoma', 'Oklahoma A&M', 'Southwestern', 'Arkansas', 'Texas A&M', 'Texas', 'Baylor', 'Rice']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Butler', 'DePauw', 'Franklin', 'Hanover', 'Indiana', 'Purdue', 'Wabash', 'Rose Polytechnic Institute']","['Eastern Illinois', 'Illinois State', 'Western Illinois', 'Augustana', 'Blackburn', 'Bradley', 'Carthage', 'Eureka', 'Hedding', 'Illinois', 'Illinois Wesleyan', 'Knox', 'Lincoln', 'Lombard', 'McKendree', 'Millikin', 'Monmouth', 'Shurtleff', 'Southern Illinois  Carbondale', 'William & Vashti']",['Kansas State'],[],[],[],"['Albion', 'Alma', 'Kalamazoo', 'Hillsdale', 'Michigan State', 'Adrian', 'Olivet', 'Eastern Michigan']","['Baltimore City', 'Johns Hopkins', 'Maryland,  Park', 'Washington']",[],[],"['Heidelberg', 'Mount Union', 'Case Institute of Technology', 'Cincinnati', 'Kenyon', 'Miami (OH)', 'Oberlin', 'Ohio State', 'Ohio', 'Western Reserve', 'The  Wooster', 'Baldwin Wallace', 'Akron', 'Denison', 'Ohio Wesleyan', 'Wittenberg']",[],[],"['Colorado Boulder', 'Colorado State', 'Denver', 'Utah', 'Utah State']","['Georgetown', 'Johns Hopkins', 'North Carolina', 'NC State', 'Richmond', 'Virginia', 'Virginia Polytechnic Institute', 'Washington and Lee']",[],[],"['Austin', 'Texas Christian', 'Texas', 'Texas A&M', 'Baylor', 'Trinity', 'Rice', 'Texas at El Paso', 'Southwestern']","['Kansas', 'Nebraska', 'Missouri', 'Iowa']",[],[],[]
1916,[],[],"['Indiana', 'Ohio State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan']",[],"['Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Drake', 'Washington  in St. Louis']",[],[],[],[],[],"['Iowa State', 'Kansas State', 'Kansas', 'Missouri', 'Nebraska', 'Washington  in St. Louis']",[],[],"['California', 'Oregon', 'Oregon State', 'Washington']",[],[],[],"['Oklahoma', 'Oklahoma A&M', 'Arkansas', 'Texas A&M', 'Texas', 'Baylor', 'Rice']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Butler', 'DePauw', 'Franklin', 'Hanover', 'Indiana', 'Purdue', 'Wabash', 'Rose Polytechnic Institute']","['Eastern Illinois', 'Illinois State', 'Western Illinois', 'Augustana', 'Blackburn', 'Bradley', 'Carthage', 'Eureka', 'Hedding', 'Illinois', 'Illinois Wesleyan', 'Knox', 'Lincoln', 'Lombard', 'McKendree', 'Millikin', 'Monmouth', 'Shurtleff', 'Southern Illinois  Carbondale', 'St. Viator', 'William & Vashti']",['Kansas State'],"['Berea', 'Centre', 'Georgetown', 'Kentucky Wesleyan', 'Louisville', 'Ogden', 'Transylvania', 'Western Kentucky State Teachers']",[],[],"['Albion', 'Alma', 'Kalamazoo', 'Hillsdale', 'Michigan State', 'Adrian', 'Olivet', 'Eastern Michigan']","['Baltimore City', 'Johns Hopkins', 'Maryland,  Park', 'Washington']",[],[],"['Heidelberg', 'Mount Union', 'Case Institute of Technology', 'Cincinnati', 'Kenyon', 'Miami (OH)', 'Oberlin', 'Ohio State', 'Ohio', 'Western Reserve', 'The  Wooster', 'Baldwin Wallace', 'Ohio Northern', 'Akron', 'Denison', 'Ohio Wesleyan', 'Wittenberg']",[],[],"['Colorado Boulder', 'Colorado State', 'Denver', 'Utah', 'Utah State']","['Catholic America', 'Davidson', 'George Washington', 'Georgetown', 'Johns Hopkins', 'Maryland', 'North Carolina', 'NC State', 'Richmond', 'Trinity  (North Carolina)', 'Virginia', 'Virginia Polytechnic Institute', 'Virginia Military Institute', 'Washington and Lee', 'William & Mary']",[],[],"['Austin', 'Texas Christian', 'Texas', 'Texas A&M', 'Baylor', 'Trinity', 'Rice', 'Texas at El Paso', 'Southwestern']","['Kansas', 'Nebraska', 'Missouri', 'Iowa']",[],[],[]
1917,[],[],"['Indiana', 'Ohio State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Drake', 'Washington  in St. Louis']",[],[],[],[],[],"['Iowa State', 'Kansas State', 'Kansas', 'Missouri', 'Nebraska', 'Washington  in St. Louis']",[],[],"['California', 'Oregon', 'Oregon State', 'Washington', 'Washington State']",[],[],[],"['Oklahoma', 'Oklahoma A&M', 'Arkansas', 'Texas A&M', 'Texas', 'Baylor', 'Rice']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Butler', 'DePauw', 'Franklin', 'Hanover', 'Indiana', 'Purdue', 'Wabash', 'Rose Polytechnic Institute']","['Eastern Illinois', 'Illinois State', 'Western Illinois', 'Augustana', 'Blackburn', 'Bradley', 'Carthage', 'Eureka', 'Hedding', 'Illinois', 'Illinois Wesleyan', 'Knox', 'Lincoln', 'Lombard', 'McKendree', 'Millikin', 'Monmouth', 'Shurtleff', 'Southern Illinois  Carbondale', 'St. Viator', 'William & Vashti']",['Kansas State'],"['Berea', 'Centre', 'Georgetown', 'Kentucky Wesleyan', 'Louisville', 'Ogden', 'Transylvania', 'Western Kentucky State Teachers']",[],[],"['Albion', 'Alma', 'Kalamazoo', 'Hillsdale', 'Michigan State', 'Adrian', 'Olivet', 'Eastern Michigan']","['Baltimore City', 'Johns Hopkins', 'Maryland,  Park', 'Washington']",[],[],"['Heidelberg', 'Mount Union', 'Case Institute of Technology', 'Cincinnati', 'Kenyon', 'Miami (OH)', 'Oberlin', 'Ohio State', 'Ohio', 'Western Reserve', 'The  Wooster', 'Baldwin Wallace', 'Ohio Northern', 'Akron', 'Denison', 'Ohio Wesleyan', 'Wittenberg']",[],[],"['Colorado Boulder', 'Colorado State', 'Denver', 'Montana State', 'Utah', 'Utah State']","['Catholic America', 'Davidson', 'George Washington', 'Georgetown', 'Johns Hopkins', 'Maryland', 'North Carolina', 'NC State', 'Richmond', 'Trinity  (North Carolina)', 'Virginia', 'Virginia Polytechnic Institute', 'Virginia Military Institute', 'Washington and Lee', 'William & Mary']",[],[],"['Austin', 'Texas Christian', 'Texas', 'Texas A&M', 'Baylor', 'Trinity', 'Rice', 'Texas at El Paso', 'Southwestern']","['Kansas', 'Nebraska', 'Missouri', 'Iowa']",[],[],[]
1918,[],[],"['Indiana', 'Ohio State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Drake', 'Grinnell', 'Washington  in St. Louis']",[],[],[],[],[],"['Grinnell', 'Iowa State', 'Kansas State', 'Kansas', 'Missouri', 'Nebraska', 'Washington  in St. Louis']",[],[],"['California', 'Oregon', 'Oregon State', 'Washington', 'Washington State', 'Stanford']",[],[],[],"['Oklahoma', 'Oklahoma A&M', 'Arkansas', 'Texas A&M', 'Texas', 'Baylor', 'Rice', 'SMU']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Butler', 'DePauw', 'Franklin', 'Hanover', 'Indiana', 'Purdue', 'Wabash', 'Rose Polytechnic Institute']","['Eastern Illinois', 'Illinois State', 'Western Illinois', 'Augustana', 'Blackburn', 'Bradley', 'Carthage', 'Eureka', 'Hedding', 'Illinois', 'Illinois Wesleyan', 'Knox', 'Lincoln', 'Lombard', 'McKendree', 'Millikin', 'Monmouth', 'Shurtleff', 'Southern Illinois  Carbondale', 'St. Viator', 'William & Vashti']",['Kansas State'],"['Berea', 'Centre', 'Georgetown', 'Kentucky Wesleyan', 'Louisville', 'Ogden', 'Transylvania', 'Western Kentucky State Teachers']",[],[],"['Albion', 'Alma', 'Kalamazoo', 'Hillsdale', 'Michigan State', 'Adrian', 'Olivet', 'Eastern Michigan']","['Baltimore City', 'Johns Hopkins', 'Maryland,  Park', 'Washington']",[],[],"['Heidelberg', 'Mount Union', 'Case Institute of Technology', 'Cincinnati', 'Kenyon', 'Miami (OH)', 'Oberlin', 'Ohio State', 'Ohio', 'Western Reserve', 'The  Wooster', 'Baldwin Wallace', 'Ohio Northern', 'Akron', 'Denison', 'Ohio Wesleyan', 'Wittenberg']",[],[],"['BYU', 'Colorado Boulder', 'Colorado State', 'Denver', 'Montana State', 'Utah', 'Utah State']","['Catholic America', 'Davidson', 'George Washington', 'Georgetown', 'Johns Hopkins', 'Maryland', 'North Carolina', 'NC State', 'Richmond', 'Trinity  (North Carolina)', 'Virginia', 'Virginia Polytechnic Institute', 'Virginia Military Institute', 'Washington and Lee', 'William & Mary']",[],[],"['Austin', 'Texas Christian', 'Texas', 'Texas A&M', 'Baylor', 'Trinity', 'Rice', 'Texas at El Paso', 'Southwestern']","['Kansas', 'Nebraska', 'Missouri', 'Iowa']",[],[],[]
1919,[],[],"['Indiana', 'Ohio State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Oklahoma', 'Drake', 'Grinnell', 'Washington  in St. Louis']",[],[],[],[],[],"['Grinnell', 'Iowa State', 'Kansas State', 'Kansas', 'Missouri', 'Oklahoma', 'Washington  in St. Louis']",[],[],"['California', 'Oregon', 'Oregon State', 'Washington', 'Washington State', 'Stanford']",[],[],[],"['Oklahoma A&M', 'Arkansas', 'Texas A&M', 'Texas', 'Baylor', 'Rice', 'SMU']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Butler', 'DePauw', 'Franklin', 'Hanover', 'Indiana', 'Purdue', 'Wabash', 'Rose Polytechnic Institute']","['Eastern Illinois', 'Illinois State', 'Western Illinois', 'Augustana', 'Blackburn', 'Bradley', 'Carthage', 'Eureka', 'Hedding', 'Illinois', 'Illinois Wesleyan', 'Knox', 'Lake Forest', 'Lincoln', 'Lombard', 'McKendree', 'Millikin', 'Monmouth', 'Shurtleff', 'Southern Illinois  Carbondale', 'St. Viator', 'Wheaton', 'William & Vashti']",['Kansas State'],"['Berea', 'Centre', 'Georgetown', 'Kentucky Wesleyan', 'Louisville', 'Ogden', 'Transylvania', 'Western Kentucky State Teachers']",[],[],"['Albion', 'Alma', 'Kalamazoo', 'Hillsdale', 'Michigan State', 'Adrian', 'Olivet', 'Eastern Michigan']","['Baltimore City', 'Johns Hopkins', 'Maryland,  Park', 'Washington']",[],[],"['Heidelberg', 'Mount Union', 'Case Institute of Technology', 'Cincinnati', 'Kenyon', 'Miami (OH)', 'Oberlin', 'Ohio State', 'Ohio', 'Western Reserve', 'The  Wooster', 'Baldwin Wallace', 'Ohio Northern', 'Akron', 'Denison', 'Ohio Wesleyan', 'Wittenberg']",[],[],"['BYU', 'Colorado Boulder', 'Colorado State', 'Denver', 'Montana State', 'Utah', 'Utah State']","['Catholic America', 'Davidson', 'George Washington', 'Georgetown', 'Johns Hopkins', 'Maryland', 'North Carolina', 'NC State', 'Richmond', 'Trinity  (North Carolina)', 'Virginia', 'Virginia Polytechnic Institute', 'Virginia Military Institute', 'Washington and Lee', 'William & Mary']",[],[],"['Austin', 'Texas Christian', 'Texas', 'Texas A&M', 'Baylor', 'Trinity', 'Rice', 'Texas at El Paso', 'Southwestern']","['Kansas', 'Nebraska', 'Missouri', 'Iowa']",[],[],[]
1920,[],[],"['Indiana', 'Ohio State', 'Illinois', 'Iowa', 'Minnesota', 'Northwestern', 'Purdue', 'Wisconsin', 'Michigan', 'Michigan']",[],"['Iowa State', 'Kansas', 'Kansas State', 'Missouri', 'Nebraska', 'Oklahoma', 'Drake', 'Grinnell', 'Washington  in St. Louis']",[],[],[],[],[],"['Grinnell', 'Iowa State', 'Kansas State', 'Kansas', 'Missouri', 'Oklahoma', 'Washington  in St. Louis']",[],[],"['California', 'Oregon', 'Oregon State', 'Washington', 'Washington State', 'Stanford']",[],[],[],"['Oklahoma A&M', 'Phillips', 'Arkansas', 'Texas A&M', 'Texas', 'Baylor', 'Rice', 'SMU']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Butler', 'DePauw', 'Franklin', 'Hanover', 'Indiana', 'Purdue', 'Wabash', 'Rose Polytechnic Institute']","['Eastern Illinois', 'Illinois State', 'Western Illinois', 'Augustana', 'Blackburn', 'Bradley', 'Carthage', 'Eureka', 'Hedding', 'Illinois', 'Illinois Wesleyan', 'Knox', 'Lake Forest', 'Lincoln', 'Lombard', 'McKendree', 'Millikin', 'Monmouth', 'Northern Illinois', 'Shurtleff', 'Southern Illinois  Carbondale', 'St. Viator', 'Wheaton', 'William & Vashti']",['Kansas State'],"['Berea', 'Centre', 'Georgetown', 'Kentucky Wesleyan', 'Louisville', 'Ogden', 'Transylvania', 'Western Kentucky State Teachers']",[],[],"['Albion', 'Alma', 'Kalamazoo', 'Hillsdale', 'Michigan State', 'Adrian', 'Olivet', 'Eastern Michigan', 'Eastern Michigan']","['Baltimore City', 'Johns Hopkins', 'Maryland,  Park', 'Washington']",[],[],"['Heidelberg', 'Mount Union', 'Case Institute of Technology', 'Cincinnati', 'Kenyon', 'Miami (OH)', 'Oberlin', 'Ohio State', 'Ohio', 'Western Reserve', 'The  Wooster', 'Baldwin Wallace', 'Ohio Northern', 'Akron', 'Denison', 'Hiram', 'Ohio Wesleyan', 'Wittenberg']",[],[],"['BYU', 'Colorado Boulder', 'Colorado State', 'Denver', 'Montana State', 'Utah', 'Utah State']","['Catholic America', 'Davidson', 'George Washington', 'Georgetown', 'Johns Hopkins', 'Maryland', 'North Carolina', 'NC State', 'Richmond', 'Trinity  (North Carolina)', 'Virginia', 'Virginia Polytechnic Institute', 'Virginia Military Institute', 'Washington and Lee', 'William & Mary']",['UCLA'],[],"['Austin', 'Texas Christian', 'Texas', 'Texas A&M', 'Baylor', 'Trinity', 'Rice', 'Texas at El Paso', 'Southwestern']","['Kansas', 'Nebraska', 'Missouri', 'Iowa']",[],[],[]
